year,id,pref_jp,pref_en,a_len,pop,im_rate,em_rate,did,treat,income,cult,college,jcollege,spec,hedu,gexp,start,gap,pre11,pre10,pre9,pre8,pre7,pre6,pre5,pre4,pre3,pre2,pre1,current,post1,post2,post3,post4,post5,post6,post7,post8,post9
2016,16,富 山 県,Toyama-ken,133.2,106,1.15,1.25,1,1,3373,24665.9,0.47,0.19,2.64,3.3,919.7,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,17,石 川 県,Ishikawa-ken,67,115,1.52,1.59,1,1,2949,19822.6,1.04,0.43,3.21,4.68,960.1,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,18,福 井 県,Fukui-ken,158.7,78,1.09,1.33,0,0,3196,17707.2,0.64,0.26,2.69,3.59,1082.7,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,19,山 梨 県,Yamanashi-ken,148.6,83,1.49,1.73,0,0,2785,7374.9,0.84,0.36,2.89,4.09,1053,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,20,長 野 県,Nagano-ken,316.5,209,1.23,1.36,1,1,2927,10309.4,0.43,0.43,2.92,3.78,901,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,21,岐 阜 県,Gifu-ken,234.6,202,1.26,1.51,0,0,2755,9327.2,0.59,0.54,1.68,2.81,802.5,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,22,静 岡 県,Shizuoka-ken,210.5,369,1.33,1.51,0,0,3316,10983.3,0.38,0.14,2.52,3.04,700.6,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,23,愛 知 県,Aichi-ken,235.3,751,1.48,1.4,0,0,3677,10334.1,0.67,0.29,2.37,3.33,686.2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,24,三 重 県,Mie-ken,193.7,181,1.42,1.62,0,0,3556,13955.9,0.39,0.17,2.21,2.77,798.3,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,25,滋 賀 県,Shiga-ken,161.4,141,1.74,1.79,0,0,3058,18056.5,0.57,0.21,1.84,2.62,774.4,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,26,京 都 府,Kyoto-fu,55.1,261,2.06,2.09,0,0,2942,10025.1,1.31,0.5,2.5,4.31,805.4,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,27,大 阪 府,Osaka-fu,114.6,883,1.73,1.71,0,0,3127,5462.2,0.62,0.28,2.54,3.44,753.4,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,28,兵 庫 県,Hyogo-ken,267.5,552,1.56,1.68,0,0,2752,9175.1,0.67,0.31,1.76,2.74,788.7,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,29,奈 良 県,Nara-ken,17.8,136,1.7,1.96,0,0,2494,8361.3,0.81,0.29,2.51,3.61,781.7,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,30,和歌山県,Wakayama-ken,99,95,1.12,1.53,0,0,2738,11207.2,0.31,0.1,2.41,2.82,1074.6,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,31,鳥 取 県,Tottori-ken,51.8,57,1.52,1.75,0,0,2249,12521.2,0.53,0.18,4.21,4.92,1186.5,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,32,島 根 県,Shimane-ken,128,69,1.49,1.67,0,0,2647,11100.2,0.29,0.14,3.04,3.47,1346.3,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,33,岡 山 県,Okayama-ken,276.8,192,1.46,1.57,0,0,2744,10528.5,0.89,0.52,2.72,4.13,813.1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,34,広 島 県,Hiroshima-ken,329.9,284,1.62,1.7,0,0,3074,9810.7,0.7,0.21,2.82,3.73,792.8,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,35,山 口 県,Yamaguchi-ken,257.4,139,1.53,1.81,0,0,2774,13533.3,0.72,0.36,3.01,4.09,918.8,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,36,徳 島 県,Tokushima-ken,116.1,75,1.21,1.45,0,0,2921,9588.2,0.53,0.4,2.4,3.33,1116.8,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,37,香 川 県,Kagawa-ken,88,97,1.74,1.86,0,0,2925,8759.2,0.41,0.21,2.78,3.4,890.2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,38,愛 媛 県,Ehime-ken,185.6,138,1.24,1.51,0,0,2535,11810.1,0.36,0.36,2.91,3.63,923.1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,39,高 知 県,Kochi-ken,97.6,72,1.24,1.55,0,0,2532,10968.6,0.42,0.28,3.61,4.31,1255.2,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,40,福 岡 県,Fukuoka-ken,153,510,1.93,1.81,1,1,2724,15919.1,0.67,0.39,3.35,4.41,811.2,2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,41,佐 賀 県,Saga-ken,77.8,83,1.79,2.07,1,1,2412,23873.3,0.24,0.36,3.62,4.22,1043.7,2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,42,長 崎 県,Nagasaki-ken,46.2,137,1.62,2.02,0,0,2388,14200.3,0.73,0.15,3,3.88,1049.7,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,43,熊 本 県,Kumamoto-ken,111.9,177,1.47,1.85,1,1,2438,19173.5,0.51,0.11,3.04,3.66,1135.5,2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,44,大 分 県,Oita-ken,190.6,116,1.54,1.76,0,0,2619,14211.5,0.43,0.43,3.97,4.83,955.5,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,45,宮 崎 県,Miyazaki-ken,194.8,110,1.59,1.98,0,0,2315,17591.3,0.64,0.18,3.1,3.92,1027.1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,46,鹿児島県,Kagoshima-ken,122.7,164,1.58,1.85,0,0,2384,18829.3,0.37,0.24,2.75,3.36,1029.1,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,47,沖 縄 県,Okinawa-ken,57.3,144,1.71,1.73,0,0,2166,19046.7,0.56,0.14,3.75,4.45,1056.8,,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,北海道,Hokkaido,725.4,532,0.91,1.04,1,1,2617,257691.4,0.71,0.3,3.18,4.19,1091.2,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,2,青森県,Aomori-ken,100,128,1.37,1.84,1,1,2558,33831.3,0.78,0.39,2.19,3.36,1099.7,2010,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,3,岩手県,Iwate-ken,299.2,126,1.33,1.67,0,0,2737,22768.9,0.48,0.4,2.87,3.75,1525.4,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,宮城県,Miyagi-ken,154.9,232,1.98,2.04,0,0,2926,24412.6,0.6,0.17,2.8,3.57,1153.5,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,秋田県,Akita-ken,203.2,100,1.1,1.53,0,0,2553,30215.3,0.7,0.4,2.41,3.51,1183.1,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,山形県,Yamagata-ken,181.7,110,1.14,1.49,0,0,2758,25614.4,0.54,0.27,2.09,2.9,1063.4,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,福島県,Fukushima-ken,411.2,188,1.27,1.72,0,0,3005,18808.6,0.43,0.27,2.82,3.52,1443.9,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,茨城県,Ibaraki-ken,201.5,289,1.58,1.69,0,0,3116,19104,0.31,0.1,2.18,2.59,780.8,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,栃木県,Tochigi-ken,173,196,1.57,1.65,0,0,3318,22346.1,0.46,0.31,3.07,3.84,791.1,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,10,群馬県,Gumma-ken,176,196,1.34,1.52,0,0,3098,13876.7,0.66,0.41,3.57,4.64,807.5,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,11,埼玉県,Saitama-ken,138.5,731,2.21,2.01,0,0,2958,11717.4,0.38,0.18,1.48,2.04,587.1,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,千葉県,Chiba-ken,127.4,625,2.33,2.07,0,0,3020,20068.3,0.43,0.13,1.55,2.11,633.5,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,13,東京都,Tokyo-to,49.3,1372,3.06,2.5,0,0,5348,6148.6,1.01,0.28,2.94,4.23,889.9,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,14,神奈川県,Kanagawa-ken,52.5,916,2.27,2.13,0,0,3180,7820.1,0.35,0.16,1.2,1.71,626.3,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,15,新潟県,Niigata-ken,379.5,227,0.94,1.23,1,1,2826,21758.3,0.79,0.22,3.57,4.58,985.9,2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,16,富山県,Toyama-ken,133.2,106,1.17,1.27,1,1,3295,24581.9,0.47,0.19,2.56,3.22,912.5,2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,17,石川県,Ishikawa-ken,67,115,1.56,1.61,1,1,2908,19680.4,1.05,0.44,3.31,4.8,937.2,2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,18,福井県,Fukui-ken,158.7,78,1.12,1.32,0,0,3157,17619.8,0.77,0.26,2.57,3.6,1100.9,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,19,山梨県,Yamanashi-ken,148.6,82,1.49,1.82,0,0,2873,7313.4,0.85,0.36,2.92,4.13,1050.3,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,20,長野県,Nagano-ken,316.5,208,1.24,1.37,1,1,2882,10242.6,0.43,0.43,2.94,3.8,906.1,2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,21,岐阜県,Gifu-ken,234.6,201,1.24,1.53,0,0,2803,9261.4,0.6,0.55,1.69,2.84,810.9,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,22,静岡県,Shizuoka-ken,210.5,368,1.36,1.51,0,0,3300,10868.7,0.33,0.14,2.48,2.95,725.6,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,23,愛知県,Aichi-ken,235.3,753,1.47,1.41,0,0,3633,10252.9,0.68,0.29,2.35,3.32,699.5,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,24,三重県,Mie-ken,193.7,180,1.42,1.65,0,0,3155,13816.1,0.39,0.22,2.17,2.78,802.4,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,25,滋賀県,Shiga-ken,161.4,141,1.76,1.81,0,0,3181,17953.1,0.57,0.21,1.84,2.62,782.3,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,26,京都府,Kyoto-fu,58.5,260,2.06,2.12,0,0,2926,9960,1.31,0.5,2.46,4.27,832.7,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,27,大阪府,Osaka-fu,134,882,1.73,1.7,0,0,3056,5378.8,0.62,0.28,2.57,3.47,772.9,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,28,兵庫県,Hyogo-ken,281.9,550,1.55,1.67,0,0,2896,9113.7,0.67,0.31,1.74,2.72,805.7,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,29,奈良県,Nara-ken,17.8,135,1.72,1.97,0,0,2522,8166,0.82,0.3,2.52,3.64,785.1,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,30,和歌山県,Wakayama-ken,99,95,1.13,1.5,0,0,2949,11038.9,0.32,0.11,2.43,2.86,1077.4,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,鳥取県,Tottori-ken,51.8,57,1.51,1.77,0,0,2407,12449,0.53,0.18,4.07,4.78,1233.8,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,32,島根県,Shimane-ken,128,69,1.44,1.67,0,0,2619,11040.5,0.29,0.15,3.07,3.51,1339.4,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,33,岡山県,Okayama-ken,276.8,191,1.44,1.56,0,0,2732,10480.6,0.89,0.47,2.73,4.09,833.1,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,34,広島県,Hiroshima-ken,329.9,283,1.62,1.73,0,0,3068,9757.7,0.71,0.21,2.76,3.68,802.2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,35,山口県,Yamaguchi-ken,257.4,138,1.53,1.83,0,0,3048,13420.7,0.72,0.36,2.96,4.04,923.6,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,36,徳島県,Tokushima-ken,116.1,74,1.23,1.5,0,0,2973,9523.2,0.54,0.4,2.29,3.23,1138.2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,37,香川県,Kagawa-ken,103.6,97,1.78,1.88,0,0,2945,8673.9,0.41,0.21,2.79,3.41,921,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,38,愛媛県,Ehime-ken,185.6,136,1.25,1.49,0,0,2656,11691.8,0.37,0.37,2.79,3.53,936,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,39,高知県,Kochi-ken,97.6,71,1.26,1.55,0,0,2567,10889.7,0.42,0.28,3.64,4.34,1314.7,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,40,福岡県,Fukuoka-ken,153,511,1.94,1.82,1,1,2800,15672.4,0.69,0.37,3.33,4.39,824.2,2011,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,41,佐賀県,Saga-ken,77.8,82,1.85,2.11,1,1,2509,23646.3,0.24,0.36,3.76,4.36,1086.2,2011,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,42,長崎県,Nagasaki-ken,46.2,135,1.66,2.09,0,0,2519,13963.7,0.59,0.15,3.1,3.84,1082.4,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,43,熊本県,Kumamoto-ken,111.9,177,1.54,1.76,1,1,2517,19139.2,0.51,0.11,3.06,3.68,1167.5,2011,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,44,大分県,Oita-ken,190.6,115,1.5,1.75,0,0,2605,14084.9,0.43,0.43,3.99,4.85,985.7,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,45,宮崎県,Miyazaki-ken,202,109,1.63,1.93,0,0,2407,17383.2,0.64,0.18,3.21,4.03,1057.6,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,46,鹿児島県,Kagoshima-ken,122.7,163,1.56,1.85,0,0,2414,18610.3,0.37,0.25,2.64,3.26,1058.1,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,47,沖縄県,Okinawa-ken,57.3,144,1.71,1.79,0,0,2273,18946.9,0.55,0.14,3.95,4.64,1054.2,,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,北海道,Hokkaido,748.7,529,0.97,1.09,1,1,2682,257691.4,0.72,0.3,3.18,4.2,1076.7,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,2,青森県,Aomori-ken,100,126,1.38,1.88,1,1,2490,33719.7,0.79,0.4,2.22,3.41,1086,2010,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,3,岩手県,Iwate-ken,298.8,124,1.38,1.78,0,0,2772,22708.4,0.48,0.4,2.9,3.78,1480,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,宮城県,Miyagi-ken,154.9,232,2.07,2.13,0,0,2944,24240.7,0.6,0.22,2.76,3.58,1093.1,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,5,秋田県,Akita-ken,203.2,98,1.12,1.57,0,0,2699,30093,0.71,0.41,2.24,3.36,1195.8,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,6,山形県,Yamagata-ken,181.7,109,1.22,1.54,0,0,2923,25463,0.55,0.28,2.11,2.94,1061.9,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,福島県,Fukushima-ken,411.2,186,1.37,1.77,0,0,2971,18689.1,0.43,0.27,2.9,3.6,1315.8,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,茨城県,Ibaraki-ken,201.5,288,1.82,2.09,0,0,3306,18932.9,0.35,0.1,2.19,2.64,794.7,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,栃木県,Tochigi-ken,173,195,1.84,2.13,0,0,3413,22219.8,0.46,0.31,3.08,3.85,804.7,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,群馬県,Gumma-ken,176,195,1.76,1.79,0,0,3325,13657.1,0.72,0.41,3.53,4.66,803.2,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,埼玉県,Saitama-ken,140.9,733,2.58,2.24,0,0,3067,11655.1,0.38,0.16,1.46,2,581.1,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,千葉県,Chiba-ken,139.6,626,2.62,2.43,0,0,3193,19988.5,0.43,0.13,1.58,2.14,638.4,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,13,東京都,Tokyo-to,50.2,1382,3.33,2.75,0,0,5427,6050.6,1,0.27,2.93,4.2,930.6,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,14,神奈川県,Kanagawa-ken,56.7,918,2.54,2.28,0,0,3227,7779.4,0.33,0.15,1.18,1.66,620.1,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,15,新潟県,Niigata-ken,379.5,225,1.01,1.31,1,1,2873,21681.8,0.85,0.22,3.61,4.68,974.5,2015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,16,富山県,Toyama-ken,133.2,105,1.27,1.42,1,1,3319,24539.9,0.48,0.19,2.57,3.24,916,2015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,17,石川県,Ishikawa-ken,67,114,1.7,1.83,1,1,2962,19538.1,1.14,0.44,3.32,4.9,924.3,2015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,18,福井県,Fukui-ken,158.7,77,1.28,1.58,0,0,3265,17576.1,0.78,0.26,2.58,3.62,1082,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,19,山梨県,Yamanashi-ken,166.2,82,1.68,2.1,0,0,2973,7282.7,0.86,0.37,2.94,4.17,1058.3,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,20,長野県,Nagano-ken,331.1,206,1.41,1.56,1,1,2940,10185.3,0.48,0.44,2.96,3.88,888.5,2015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,21,岐阜県,Gifu-ken,234.6,200,1.57,1.87,0,0,2849,9212,0.6,0.55,1.7,2.85,815.7,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,22,静岡県,Shizuoka-ken,210.5,366,1.58,1.74,0,0,3388,10688.6,0.33,0.14,2.49,2.96,724.7,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,23,愛知県,Aichi-ken,235.3,754,1.72,1.68,0,0,3685,10144.5,0.68,0.28,2.34,3.3,712.3,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,24,三重県,Mie-ken,220.8,179,1.82,2.07,0,0,3111,13722.9,0.39,0.22,2.18,2.79,815.3,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,25,滋賀県,Shiga-ken,161.4,141,2.08,2.05,0,0,3290,17815.3,0.57,0.21,1.84,2.62,793.2,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,26,京都府,Kyoto-fu,59.7,259,2.22,2.32,0,0,3018,9862.3,1.31,0.46,2.43,4.2,817.2,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,27,大阪府,Osaka-fu,134.5,881,1.91,1.89,0,0,3183,5337.1,0.62,0.27,2.56,3.45,772.2,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,兵庫県,Hyogo-ken,284.2,548,1.71,1.81,0,0,2966,9064.6,0.67,0.31,1.77,2.75,782.8,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,29,奈良県,Nara-ken,17.8,134,1.79,2.09,0,0,2600,8009.7,0.82,0.3,2.54,3.66,787.6,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,30,和歌山県,Wakayama-ken,99,94,1.24,1.6,0,0,2797,10904.3,0.32,0.11,2.46,2.89,1109.7,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,31,鳥取県,Tottori-ken,51.8,56,1.56,1.88,0,0,2485,12412.9,0.54,0.18,4.11,4.83,1199.5,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,32,島根県,Shimane-ken,103.2,68,1.62,1.81,0,0,2553,10980.8,0.29,0.15,3.09,3.53,1332,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,33,岡山県,Okayama-ken,272.3,190,1.56,1.79,0,0,2839,10320.8,0.9,0.47,2.85,4.22,857,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,34,広島県,Hiroshima-ken,328.5,282,1.7,1.92,0,0,3167,9669.5,0.71,0.18,2.7,3.59,819.5,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,35,山口県,Yamaguchi-ken,257.4,137,1.66,1.91,0,0,3258,13280.1,0.73,0.36,2.92,4.01,918.2,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,36,徳島県,Tokushima-ken,116.1,74,1.29,1.64,0,0,3091,9425.7,0.54,0.41,2.31,3.26,1152.4,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,37,香川県,Kagawa-ken,103.6,96,1.86,2.03,0,0,3018,8588.6,0.42,0.21,2.7,3.33,913.3,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,38,愛媛県,Ehime-ken,185.6,135,1.34,1.65,0,0,2741,11478.7,0.37,0.37,2.81,3.55,947.7,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,39,高知県,Kochi-ken,97.6,71,1.31,1.63,0,0,2650,10810.8,0.42,0.28,3.68,4.38,1269.5,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,40,福岡県,Fukuoka-ken,153,511,2.05,1.99,1,1,2888,15444.7,0.67,0.37,3.29,4.33,819.7,2011,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,41,佐賀県,Saga-ken,77.8,82,2.03,2.21,1,1,2630,23419.4,0.24,0.37,3.79,4.4,1107.3,2011,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,42,長崎県,Nagasaki-ken,46.2,134,1.71,2.21,0,0,2571,13786.2,0.6,0.15,2.91,3.66,1068.7,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,43,熊本県,Kumamoto-ken,123.2,176,1.63,1.84,1,1,2613,19105,0.51,0.11,3.07,3.69,1110.7,2011,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,44,大分県,Oita-ken,190.6,114,1.63,1.92,0,0,2710,14034.2,0.44,0.44,3.93,4.81,1000.4,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,45,宮崎県,Miyazaki-ken,202,108,1.7,1.99,0,0,2487,17279.1,0.65,0.19,3.33,4.17,1052.9,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
